Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;Rating
878-95-4984;C;Naypyitaw;Member;Male;Sports and travel;2525;5;63125;1325625;3/20/2019;17:52:00;Cash;61
416-13-5917;B;Mandalay;Member;Male;Electronic accessories;8787;9;395415;8303715;3/20/2019;20:32:00;Ewallet;56
154-89-8043;C;Naypyitaw;Normal;Male;Health and beauty;218;8;872;18312;3/20/2019;19:24:00;Cash;83
1310-84-8019;A;Yangon;Normal;Female;Sports and travel;9476;4;18952;397992;3/20/2019;16:06:00;Ewallet;78
442-94-7118;A;Yangon;Member;Female;Fashion accessories;3062;1;1531;32151;3/20/2019;14:14:00;Credit card;41
729-96-3778;C;Naypyitaw;Normal;Female;Home and lifestyle;4401;8;17604;369684;3/20/2019;17:36:00;Cash;88
538-80-1784;C;Naypyitaw;Member;Female;Health and beauty;1016;5;254;5334;3/20/2019;13:08:00;Ewallet;41
4011-45-1220;A;Yangon;Normal;Male;Electronic accessories;7458;7;26103;548163;3/20/2019;16:09:00;Credit card;9
8611-79-0874;C;Naypyitaw;Normal;Male;Electronic accessories;7189;8;28756;603876;3/20/2019;11:33:00;Ewallet;55
838-61-8124;C;Naypyitaw;Normal;Female;Health and beauty;1099;5;27475;576975;3/20/2019;10:18:00;Credit card;93
118-99-4379;C;Naypyitaw;Member;Male;Health and beauty;6047;3;90705;1904805;3/20/2019;10:55:00;Credit card;56
5610-67-6697;A;Yangon;Normal;Male;Sports and travel;5891;7;206185;4329885;3/20/2019;15:15:00;Ewallet;97
322-49-6392;A;Yangon;Normal;Male;Fashion accessories;4641;1;23205;487305;3/20/2019;20:06:00;Credit card;4
885-04-9723;C;Naypyitaw;Member;Male;Health and beauty;6855;4;1371;28791;3/20/2019;20:21:00;Credit card;92
6311-90-0281;B;Mandalay;Normal;Female;Home and lifestyle;9737;10;48685;1022385;3/20/2019;13:48:00;Credit card;49
5511-42-2417;A;Yangon;Member;Male;Electronic accessories;926;7;3241;68061;3/20/2019;12:52:00;Credit card;93
454-63-6187;A;Yangon;Normal;Female;Electronic accessories;4661;2;4661;97881;3/20/2019;12:28:00;Credit card;66
572-80-7669;B;Mandalay;Normal;Male;Fashion accessories;2718;2;2718;57078;3/20/2019;16:26:00;Ewallet;43
619-36-5536;C;Naypyitaw;Member;Female;Home and lifestyle;6087;1;30435;639135;3/20/2019;13:24:00;Cash;55
609-72-4132;A;Yangon;Member;Female;Sports and travel;2449;10;12245;257145;3/20/2019;15:15:00;Cash;81
473-41-2823;B;Mandalay;Normal;Male;Health and beauty;9278;1;4639;97419;3/20/2019;10:50:00;Credit card;98
467-67-9126;C;Naypyitaw;Member;Male;Home and lifestyle;8669;5;216725;4551225;3/20/2019;18:38:00;Ewallet;94
275-27-9238;B;Mandalay;Normal;Male;Sports and travel;2301;6;6903;144963;3/20/2019;16:45:00;Ewallet;79
835-25-9262;C;Naypyitaw;Member;Female;Electronic accessories;302;8;1208;25368;3/20/2019;19:30:00;Ewallet;51
1210-61-9553;C;Naypyitaw;Member;Male;Fashion accessories;6739;7;235865;4953165;3/20/2019;13:23:00;Ewallet;69
465-88-0009;A;Yangon;Member;Female;Fashion accessories;4896;9;22032;462672;3/20/2019;11:27:00;Cash;8
6111-59-9758;B;Mandalay;Member;Female;Electronic accessories;7559;9;340155;7143255;3/20/2019;11:12:00;Cash;8
2510-31-0042;A;Yangon;Normal;Female;Home and lifestyle;7747;4;15494;325374;3/20/2019;16:36:00;Cash;42
208-86-2184;A;Yangon;Normal;Female;Sports and travel;9318;2;9318;195678;3/21/2019;18:41:00;Credit card;85
263-12-8671;A;Yangon;Normal;Female;Electronic accessories;5023;4;10046;210966;3/21/2019;17:12:00;Cash;9
737-70-9830;B;Mandalay;Normal;Female;Health and beauty;1775;1;8875;186375;3/21/2019;10:38:00;Cash;86
387-25-8917;C;Naypyitaw;Normal;Female;Fashion accessories;6218;10;3109;65289;3/21/2019;10:33:00;Ewallet;6
426-29-8786;B;Mandalay;Normal;Male;Health and beauty;1075;8;43;903;3/21/2019;14:38:00;Ewallet;62
666-23-5919;A;Yangon;Normal;Female;Electronic accessories;4026;10;2013;42273;3/21/2019;18:06:00;Credit card;5
8410-01-4703;C;Naypyitaw;Member;Female;Sports and travel;6497;5;162425;3410925;3/21/2019;12:52:00;Credit card;65
748-88-1662;A;Yangon;Normal;Male;Electronic accessories;9515;1;47575;999075;3/21/2019;14:00:00;Cash;6
595-86-2894;A;Yangon;Member;Female;Electronic accessories;4862;8;19448;408408;3/21/2019;10:57:00;Cash;5
185-69-8360;B;Mandalay;Normal;Female;Food and beverages;5321;8;21284;446964;3/21/2019;16:45:00;Ewallet;5
285-15-7034;C;Naypyitaw;Normal;Female;Fashion accessories;4544;7;15904;333984;3/21/2019;11:15:00;Cash;92
463-78-5240;A;Yangon;Normal;Male;Food and beverages;3388;8;13552;284592;3/21/2019;20:29:00;Ewallet;96
866-52-7573;B;Mandalay;Member;Male;Health and beauty;9616;4;19232;403872;3/22/2019;20:03:00;Credit card;84
155-58-4872;B;Mandalay;Member;Male;Food and beverages;4716;5;1179;24759;3/22/2019;14:35:00;Credit card;6
666-72-2873;B;Mandalay;Normal;Male;Electronic accessories;5289;4;10578;222138;3/22/2019;16:32:00;Ewallet;67
522-88-7307;A;Yangon;Member;Female;Home and lifestyle;4768;2;4768;100128;3/22/2019;10:10:00;Credit card;41
687-16-9784;C;Naypyitaw;Member;Male;Sports and travel;1017;1;5085;106785;3/22/2019;14:15:00;Cash;59
7211-56-0833;A;Yangon;Normal;Female;Health and beauty;6871;3;103065;2164365;3/22/2019;10:05:00;Cash;87
3910-41-0748;B;Mandalay;Member;Female;Sports and travel;6008;7;21028;441588;3/22/2019;11:36:00;Credit card;45
598-42-3999;A;Yangon;Member;Female;Sports and travel;2201;4;4402;92442;3/22/2019;18:15:00;Credit card;66
544-89-9860;B;Mandalay;Member;Female;Health and beauty;7211;9;324495;6814395;3/22/2019;13:53:00;Credit card;77
1711-82-9529;A;Yangon;Member;Male;Fashion accessories;4128;3;6192;130032;3/22/2019;18:37:00;Credit card;85
562-36-9814;C;Naypyitaw;Normal;Male;Electronic accessories;6495;10;32475;681975;3/22/2019;18:27:00;Cash;52
3011-47-4913;A;Yangon;Member;Female;Electronic accessories;7422;10;3711;77931;3/22/2019;14:42:00;Credit card;43
882-17-6250;A;Yangon;Normal;Male;Electronic accessories;1056;8;4224;88704;3/22/2019;17:43:00;Cash;76
726-27-2396;B;Mandalay;Normal;Male;Health and beauty;6257;4;12514;262794;3/22/2019;18:37:00;Cash;95
316-01-3952;B;Mandalay;Member;Female;Sports and travel;1185;8;474;9954;3/22/2019;16:34:00;Cash;41
7610-54-1821;A;Yangon;Member;Male;Health and beauty;913;1;4565;95865;3/22/2019;14:42:00;Ewallet;92
797-10-3222;B;Mandalay;Member;Female;Home and lifestyle;4073;7;142555;2993655;3/22/2019;11:01:00;Ewallet;54
3410-12-3257;A;Yangon;Member;Male;Fashion accessories;5238;1;2619;54999;3/22/2019;19:44:00;Cash;58
117-05-6330;A;Yangon;Member;Male;Fashion accessories;3854;5;9635;202335;3/22/2019;13:34:00;Ewallet;56
655-61-0874;B;Mandalay;Normal;Male;Sports and travel;4463;6;13389;281169;3/22/2019;20:08:00;Credit card;51
232-86-3015;C;Naypyitaw;Normal;Male;Electronic accessories;5587;10;27935;586635;3/23/2019;15:01:00;Cash;58
836-64-0259;C;Naypyitaw;Member;Female;Sports and travel;2922;6;8766;184086;3/23/2019;11:40:00;Ewallet;5
588-03-7455;A;Yangon;Normal;Male;Fashion accessories;5194;3;7791;163611;3/23/2019;15:21:00;Cash;79
885-40-4577;B;Mandalay;Normal;Male;Electronic accessories;603;1;3015;63315;3/23/2019;17:38:00;Cash;6
736-67-5346;A;Yangon;Member;Female;Sports and travel;3947;2;3947;82887;3/23/2019;16:16:00;Credit card;5
725-32-9708;C;Naypyitaw;Member;Female;Food and beverages;1487;2;1487;31227;3/23/2019;18:15:00;Credit card;89
255-08-8343;A;Yangon;Normal;Male;Fashion accessories;2132;1;1066;22386;3/23/2019;12:43:00;Cash;59
376-26-1506;A;Yangon;Member;Male;Electronic accessories;9378;3;14067;295407;3/23/2019;11:32:00;Credit card;59
2411-08-0162;A;Yangon;Member;Male;Electronic accessories;7326;1;3663;76923;3/23/2019;18:08:00;Ewallet;97
563-71-4390;C;Naypyitaw;Normal;Female;Sports and travel;2238;1;1119;23499;3/23/2019;17:08:00;Credit card;86
136-23-6451;C;Naypyitaw;Member;Female;Food and beverages;7288;9;32796;688716;3/23/2019;19:38:00;Cash;4
694-90-2548;A;Yangon;Normal;Female;Fashion accessories;991;6;2973;62433;3/23/2019;13:11:00;Cash;42
479-15-9636;A;Yangon;Normal;Male;Fashion accessories;741;1;3705;77805;3/23/2019;11:05:00;Cash;92
262-03-6164;A;Yangon;Normal;Female;Fashion accessories;9848;2;9848;206808;3/23/2019;10:12:00;Ewallet;92
755-57-9686;C;Naypyitaw;Normal;Male;Health and beauty;5319;7;186165;3909465;3/23/2019;15:42:00;Ewallet;5
182-09-3669;B;Mandalay;Normal;Female;Electronic accessories;5279;10;26395;554295;3/23/2019;11:58:00;Ewallet;10
843-07-1692;A;Yangon;Member;Female;Health and beauty;9595;5;239875;5037375;3/23/2019;14:21:00;Ewallet;88
748-71-3520;B;Mandalay;Normal;Female;Fashion accessories;3651;9;164295;3450195;3/23/2019;10:52:00;Cash;42
264-76-6436;B;Mandalay;Normal;Male;Food and beverages;2112;8;8448;177408;3/23/2019;19:31:00;Cash;63
744-22-2500;A;Yangon;Member;Female;Home and lifestyle;2831;4;5662;118902;3/23/2019;18:35:00;Cash;82
2711-88-8734;B;Mandalay;Normal;Male;Health and beauty;5759;6;17277;362817;3/23/2019;13:51:00;Cash;51
309-81-8610;A;Yangon;Member;Female;Food and beverages;4763;9;214335;4501035;3/23/2019;12:35:00;Cash;5
482-64-4354;C;Naypyitaw;Member;Female;Home and lifestyle;8627;1;43135;905835;3/24/2019;13:24:00;Ewallet;7
1910-84-7132;A;Yangon;Member;Male;Sports and travel;1276;2;1276;26796;3/24/2019;18:06:00;Ewallet;78
268-10-8440;B;Mandalay;Normal;Female;Home and lifestyle;1128;9;5076;106596;3/24/2019;11:55:00;Credit card;43
654-98-6268;B;Mandalay;Normal;Female;Home and lifestyle;5107;7;178745;3753645;3/24/2019;11:42:00;Cash;7
746-73-3559;A;Yangon;Member;Female;Electronic accessories;7959;3;119385;2507085;3/24/2019;14:30:00;Cash;55
3211-77-6186;C;Naypyitaw;Member;Male;Health and beauty;3381;3;50715;1065015;3/24/2019;15:11:00;Ewallet;73
283-75-7818;B;Mandalay;Member;Male;Sports and travel;9053;8;36212;760452;3/24/2019;14:48:00;Credit card;65
573-57-9721;C;Naypyitaw;Member;Female;Health and beauty;6282;2;6282;131922;3/24/2019;12:36:00;Ewallet;49
457-50-7686;C;Naypyitaw;Member;Male;Food and beverages;2431;3;36465;765765;3/24/2019;19:09:00;Credit card;43
618-87-0016;A;Yangon;Normal;Male;Sports and travel;6459;4;12918;271278;3/24/2019;13:35:00;Ewallet;93
832-55-7229;A;Yangon;Member;Male;Food and beverages;2482;7;8687;182427;3/24/2019;10:33:00;Credit card;71
7510-69-0068;C;Naypyitaw;Normal;Male;Fashion accessories;565;1;2825;59325;3/24/2019;15:45:00;Ewallet;96
255-73-1380;B;Mandalay;Member;Female;Electronic accessories;2143;10;10715;225015;3/24/2019;11:51:00;Cash;62
347-08-4992;A;Yangon;Member;Male;Sports and travel;8906;6;26718;561078;3/24/2019;17:26:00;Cash;99
545-96-4200;A;Yangon;Member;Male;Home and lifestyle;2329;4;4658;97818;3/24/2019;11:52:00;Credit card;59
819-60-6344;C;Naypyitaw;Normal;Male;Home and lifestyle;6526;8;26104;548184;3/24/2019;14:04:00;Ewallet;63
456-28-2866;C;Naypyitaw;Member;Male;Fashion accessories;5235;1;26175;549675;3/24/2019;17:49:00;Cash;4
399-30-3170;B;Mandalay;Member;Male;Electronic accessories;3975;1;19875;417375;3/24/2019;20:19:00;Cash;61
1310-17-5109;A;Yangon;Normal;Female;Electronic accessories;9002;8;36008;756168;3/24/2019;16:08:00;Credit card;45
192-98-7397;B;Mandalay;Member;Female;Electronic accessories;121;8;484;10164;3/24/2019;10:17:00;Ewallet;86
308-11-9629;B;Mandalay;Member;Female;Food and beverages;3321;10;16605;348705;3/24/2019;14:25:00;Ewallet;6
392-80-5128;C;Naypyitaw;Member;Female;Fashion accessories;1018;8;4072;85512;3/24/2019;12:51:00;Credit card;95
2311-46-8343;B;Mandalay;Member;Male;Sports and travel;3199;10;15995;335895;3/25/2019;15:18:00;Credit card;99
454-12-7053;A;Yangon;Member;Female;Home and lifestyle;3442;6;10326;216846;3/25/2019;12:45:00;Ewallet;75
292-11-7041;A;Yangon;Member;Female;Food and beverages;8334;2;8334;175014;3/25/2019;13:37:00;Cash;76
442-27-2918;A;Yangon;Normal;Male;Sports and travel;4558;7;15953;335013;3/25/2019;10:03:00;Cash;5
897-01-7034;A;Yangon;Member;Male;Food and beverages;879;1;4395;92295;3/25/2019;19:42:00;Ewallet;67
747-09-5786;A;Yangon;Member;Female;Electronic accessories;7347;10;36735;771435;3/25/2019;13:14:00;Ewallet;95
726-17-0390;C;Naypyitaw;Normal;Female;Fashion accessories;1219;8;4876;102396;3/25/2019;12:47:00;Ewallet;68
562-88-3448;A;Yangon;Member;Male;Sports and travel;7692;10;3846;80766;3/25/2019;19:53:00;Ewallet;56
185-83-5490;C;Naypyitaw;Normal;Female;Health and beauty;8366;5;20915;439215;3/25/2019;10:26:00;Cash;72
766-54-1907;B;Mandalay;Normal;Female;Electronic accessories;5791;8;23164;486444;3/25/2019;15:06:00;Cash;81
7110-46-4433;C;Naypyitaw;Member;Female;Fashion accessories;9249;5;231225;4855725;3/25/2019;16:35:00;Credit card;86
5311-33-5337;B;Mandalay;Normal;Male;Electronic accessories;2838;5;7095;148995;3/25/2019;20:57:00;Cash;94
3211-90-8763;B;Mandalay;Member;Male;Electronic accessories;5045;6;15135;317835;3/25/2019;15:16:00;Credit card;89
722-46-7422;B;Mandalay;Normal;Male;Health and beauty;9916;8;39664;832944;3/25/2019;17:47:00;Credit card;42
636-76-1242;C;Naypyitaw;Normal;Male;Fashion accessories;6074;7;21259;446439;3/25/2019;16:23:00;Ewallet;5
2311-03-4040;C;Naypyitaw;Member;Female;Food and beverages;4727;6;14181;297801;3/25/2019;10:17:00;Cash;88
325-71-2155;C;Naypyitaw;Member;Male;Health and beauty;856;7;2996;62916;3/25/2019;13:50:00;Cash;53
322-32-8842;A;Yangon;Member;Male;Food and beverages;3504;9;15768;331128;3/26/2019;19:17:00;Ewallet;46
476-32-9057;C;Naypyitaw;Member;Female;Electronic accessories;4484;9;20178;423738;3/26/2019;14:00:00;Credit card;75
8711-30-2331;B;Mandalay;Normal;Male;Home and lifestyle;4597;4;9194;193074;3/26/2019;12:02:00;Ewallet;51
448-59-5691;A;Yangon;Member;Female;Health and beauty;2773;5;69325;1455825;3/26/2019;20:21:00;Credit card;42
557-53-3790;A;Yangon;Normal;Male;Food and beverages;1153;7;40355;847455;3/26/2019;17:35:00;Cash;81
742-19-0921;C;Naypyitaw;Normal;Female;Health and beauty;5832;2;5832;122472;3/26/2019;12:42:00;Ewallet;6
232-34-0817;C;Naypyitaw;Member;Female;Home and lifestyle;7838;4;15676;329196;3/26/2019;17:56:00;Cash;79
767-05-1286;C;Naypyitaw;Normal;Male;Health and beauty;8461;10;42305;888405;3/26/2019;18:58:00;Credit card;88
345-21-9136;B;Mandalay;Normal;Female;Health and beauty;8288;5;2072;43512;3/26/2019;14:08:00;Credit card;37
4011-31-3305;A;Yangon;Member;Female;Food and beverages;7954;2;7954;167034;3/26/2019;16:30:00;Ewallet;62
739-59-7531;B;Mandalay;Normal;Female;Home and lifestyle;4901;10;24505;514605;3/26/2019;10:44:00;Credit card;42
676-39-6028;B;Mandalay;Member;Female;Food and beverages;2915;3;43725;918225;3/26/2019;20:29:00;Credit card;73
504-05-1910;C;Naypyitaw;Normal;Female;Electronic accessories;5613;4;11226;235746;3/26/2019;11:43:00;Ewallet;86
486-30-8700;A;Yangon;Normal;Female;Home and lifestyle;9312;8;37248;782208;3/26/2019;10:09:00;Cash;68
595-47-9715;A;Yangon;Member;Male;Fashion accessories;5134;8;20536;431256;3/26/2019;10:00:00;Ewallet;76
7011-69-8742;A;Yangon;Member;Female;Food and beverages;996;3;1494;31374;3/26/2019;18:45:00;Cash;58
572-67-1508;C;Naypyitaw;Normal;Female;Electronic accessories;3549;6;10647;223587;3/26/2019;12:40:00;Cash;41
549-08-3113;C;Naypyitaw;Member;Male;Sports and travel;4285;1;21425;449925;3/26/2019;15:36:00;Credit card;93
2411-11-3901;A;Yangon;Normal;Female;Fashion accessories;9467;4;18934;397614;3/26/2019;12:04:00;Cash;68
676-15-9296;B;Mandalay;Normal;Male;Home and lifestyle;6897;3;103455;2172555;3/26/2019;11:26:00;Ewallet;87
3011-18-3552;B;Mandalay;Member;Female;Electronic accessories;2626;3;3939;82719;3/26/2019;12:36:00;Ewallet;63
4911-65-6248;C;Naypyitaw;Member;Female;Home and lifestyle;3579;9;161055;3382155;3/26/2019;15:06:00;Credit card;51
435-01-4015;B;Mandalay;Normal;Female;Home and lifestyle;1637;6;4911;103131;3/26/2019;10:58:00;Cash;7
7011-58-4068;C;Naypyitaw;Member;Female;Home and lifestyle;1273;2;1273;26733;3/26/2019;12:10:00;Credit card;52
795-49-7276;C;Naypyitaw;Normal;Female;Sports and travel;8314;7;29099;611079;3/26/2019;10:31:00;Credit card;66
552-72-8512;C;Naypyitaw;Member;Female;Sports and travel;3522;6;10566;221886;3/26/2019;13:49:00;Ewallet;65
6210-95-3243;B;Mandalay;Normal;Female;Electronic accessories;1378;4;2756;57876;3/27/2019;11:10:00;Ewallet;9
683-41-0932;B;Mandalay;Member;Male;Sports and travel;8831;1;44155;927255;3/27/2019;17:38:00;Credit card;52
5111-09-5628;A;Yangon;Member;Female;Health and beauty;3962;9;17829;374409;3/27/2019;17:54:00;Credit card;68
609-04-3797;B;Mandalay;Normal;Female;Electronic accessories;8825;9;397125;8339625;3/27/2019;20:51:00;Credit card;76
1411-82-2527;B;Mandalay;Normal;Male;Sports and travel;2531;2;2531;53151;3/27/2019;19:26:00;Ewallet;72
433-53-3084;B;Mandalay;Normal;Male;Home and lifestyle;9992;6;29976;629496;3/27/2019;13:33:00;Ewallet;71
639-32-4574;C;Naypyitaw;Member;Female;Fashion accessories;8335;2;8335;175035;3/27/2019;14:05:00;Credit card;95
553-97-7101;A;Yangon;Normal;Female;Food and beverages;7444;10;3722;78162;3/27/2019;11:40:00;Ewallet;51
867-59-8517;C;Naypyitaw;Normal;Male;Health and beauty;6408;7;22428;470988;3/27/2019;12:27:00;Ewallet;76
402-18-8016;B;Mandalay;Normal;Female;Home and lifestyle;6315;6;18945;397845;3/27/2019;20:24:00;Ewallet;98
429-18-8989;C;Naypyitaw;Member;Male;Home and lifestyle;8572;3;12858;270018;3/27/2019;20:59:00;Ewallet;51
272-63-2961;C;Naypyitaw;Normal;Female;Health and beauty;7889;7;276115;5798415;3/27/2019;19:48:00;Ewallet;75
572-98-8548;A;Yangon;Normal;Female;Sports and travel;8948;5;2237;46977;3/27/2019;10:18:00;Cash;74
623-02-2046;A;Yangon;Member;Female;Health and beauty;9209;3;138135;2900835;3/27/2019;16:27:00;Cash;42
283-35-2475;C;Naypyitaw;Normal;Female;Food and beverages;5729;6;17187;360927;3/27/2019;17:04:00;Ewallet;59
512-54-3087;A;Yangon;Normal;Male;Food and beverages;6652;4;13304;279384;3/27/2019;18:14:00;Ewallet;69
729-29-6793;C;Naypyitaw;Member;Male;Fashion accessories;9982;9;44919;943299;3/27/2019;10:43:00;Cash;66
384-49-4215;A;Yangon;Normal;Female;Home and lifestyle;4568;10;2284;47964;3/27/2019;19:30:00;Ewallet;57
867-17-9201;A;Yangon;Normal;Male;Health and beauty;5079;5;126975;2666475;3/27/2019;14:53:00;Credit card;53
296-21-5991;A;Yangon;Member;Male;Health and beauty;1008;7;3528;74088;3/27/2019;20:14:00;Cash;42
607-80-9671;A;Yangon;Normal;Female;Electronic accessories;9388;7;32858;690018;3/28/2019;11:51:00;Credit card;73
348-72-6115;C;Naypyitaw;Member;Male;Electronic accessories;8425;2;8425;176925;3/28/2019;14:13:00;Credit card;53
206-61-0206;B;Mandalay;Member;Male;Fashion accessories;5378;1;2689;56469;3/28/2019;20:13:00;Ewallet;47
598-27-4851;C;Naypyitaw;Member;Male;Home and lifestyle;3581;5;89525;1880025;3/28/2019;18:44:00;Ewallet;79
188-52-0236;B;Mandalay;Normal;Female;Food and beverages;2643;8;10572;222012;3/28/2019;14:26:00;Ewallet;89
508-07-0930;B;Mandalay;Member;Male;Health and beauty;3991;3;59865;1257165;3/28/2019;12:40:00;Ewallet;93
412-20-6708;B;Mandalay;Member;Female;Home and lifestyle;219;3;3285;68985;3/28/2019;18:43:00;Ewallet;47
426-85-2085;B;Mandalay;Member;Female;Food and beverages;6285;4;1257;26397;3/28/2019;13:22:00;Ewallet;87
526-18-7827;C;Naypyitaw;Member;Female;Food and beverages;2104;4;4208;88368;3/28/2019;13:58:00;Cash;76
223-28-1851;B;Mandalay;Member;Male;Home and lifestyle;6591;6;19773;415233;3/28/2019;11:45:00;Cash;57
606-38-9738;A;Yangon;Normal;Female;Fashion accessories;4257;7;148995;3128895;3/28/2019;11:51:00;Cash;68
734-91-1155;C;Naypyitaw;Member;Male;Food and beverages;5049;9;227205;4771305;3/28/2019;17:16:00;Cash;54
457-28-5717;B;Mandalay;Normal;Male;Electronic accessories;4602;6;13806;289926;3/28/2019;15:55:00;Cash;71
607-81-8548;C;Naypyitaw;Normal;Female;Home and lifestyle;158;10;79;1659;3/28/2019;12:07:00;Cash;78
133-14-7229;A;Yangon;Member;Female;Food and beverages;9866;9;44397;932337;3/28/2019;15:07:00;Cash;84
537-01-4457;C;Naypyitaw;Member;Male;Fashion accessories;9198;1;4599;96579;3/28/2019;15:29:00;Cash;98
716-89-8991;A;Yangon;Member;Male;Electronic accessories;2089;2;2089;43869;3/28/2019;18:45:00;Cash;98
285-62-6248;A;Yangon;Normal;Female;Fashion accessories;155;1;775;16275;3/28/2019;15:23:00;Credit card;74
333-38-9982;C;Naypyitaw;Member;Male;Electronic accessories;9682;3;14523;304983;3/28/2019;20:37:00;Cash;67
8211-44-5872;B;Mandalay;Normal;Male;Food and beverages;3333;2;3333;69993;3/28/2019;14:41:00;Credit card;64
8210-77-7633;B;Mandalay;Normal;Female;Electronic accessories;3827;2;3827;80367;3/29/2019;18:18:00;Credit card;58
287-83-1405;A;Yangon;Normal;Female;Home and lifestyle;333;9;14985;314685;3/29/2019;15:27:00;Ewallet;72
439-13-4908;A;Yangon;Member;Male;Home and lifestyle;8101;3;121515;2551815;3/29/2019;12:55:00;Credit card;93
8511-67-9057;A;Yangon;Normal;Female;Health and beauty;158;3;237;4977;3/29/2019;18:02:00;Cash;95
2310-27-1144;B;Mandalay;Member;Female;Electronic accessories;3449;5;86225;1810725;3/29/2019;19:44:00;Credit card;9
896-05-6689;B;Mandalay;Member;Female;Food and beverages;8463;10;42315;888615;3/29/2019;11:36:00;Credit card;9
588-41-4548;B;Mandalay;Member;Male;Home and lifestyle;3691;7;129185;2712885;3/29/2019;13:51:00;Ewallet;67
332-12-4827;B;Mandalay;Normal;Male;Electronic accessories;8708;7;30478;640038;3/29/2019;15:17:00;Cash;55
642-38-7867;A;Yangon;Normal;Male;Home and lifestyle;8008;3;12012;252252;3/29/2019;15:29:00;Cash;54
305-81-0538;C;Naypyitaw;Normal;Male;Fashion accessories;8613;2;8613;180873;3/29/2019;17:59:00;Cash;82
357-88-9262;B;Mandalay;Member;Male;Fashion accessories;4992;2;4992;104832;3/29/2019;11:55:00;Credit card;7
464-35-4390;A;Yangon;Normal;Female;Food and beverages;7466;4;14932;313572;3/29/2019;10:39:00;Cash;85
342-87-0864;B;Mandalay;Member;Male;Food and beverages;266;6;798;16758;3/29/2019;15:10:00;Ewallet;49
